,bonus,deferral_payments,deferred_income,director_fees,exercised_stock_options,expenses,from_messages,from_poi_to_this_person,from_this_person_to_poi,long_term_incentive,other,restricted_stock,restricted_stock_deferred,salary,shared_receipt_with_poi,to_messages,total_payments,total_stock_value,bonus_ratio,expenses_ratio,other_ratio,salary_ratio,to_poi_ratio,from_poi_ratio
10,0.8467365521067052,0.0,0.0,0.0,0.7732580087660789,0.9523224616822455,0.43113009218372333,0.6361013243620683,0.46048463215797264,0.8160897383234658,0.738012975077259,0.8503570565484899,0.0,0.9082790612264797,0.9180782938939903,0.8074953145639482,0.7736175291734133,0.8169515663434386,0.12726302600255382,0.08001469049483408,0.0947814095945562,0.20597207300695486,0.13861030731475038,0.2459016393442623
11,0.8467365521067052,1.0,1.0,0.0,0.8245300526284993,0.8437678287018863,0.46160240516706924,0.5714440358797147,0.6463718993102849,0.0,0.4690083891123891,0.7605913201511653,0.0,0.8926093940117072,0.8479499679455551,0.7471810214155797,0.7536985043703924,0.816917206360488,0.18380493130743336,0.03027113092530252,0.0017741788736238742,0.23918117671935557,0.16363279203771608,0.5853658536585366
12,0.8856821582536999,0.0,1.0,0.0,0.0,0.8858442376506018,0.0,0.0,0.0,0.9296932364801794,0.7758999082053897,0.872339736356185,0.0,0.9335617767146542,0.0,0.0,0.7965558803725269,0.8131301079567779,0.15477192818892754,0.02306892957048088,0.11446142726961082,0.1917820775667013,0.0,0.0
13,0.8510770984181321,0.0,0.0,0.0,0.7484169688190355,0.0,0.0,0.0,0.0,0.817117956966673,0.8429284984536746,0.7873381010824163,0.0,0.8991298999378985,0.0,0.0,0.789978260607796,0.772743557087452,0.10081635865937766,0.0,0.38160144538380314,0.13407862540918503,0.0,0.0
14,0.9590859374935528,1.0,1.0,0.0,0.8277612335128052,0.7728579073134753,0.8037742338402573,0.617319112126113,0.6958376506676476,0.817117956966673,0.3114159546751672,0.7114479181538232,1.0,0.87750890570046,0.861237213061203,0.8283505337798548,0.8298876920870331,0.8110509323863625,0.2686856023558784,0.0030924694755780093,3.38949639665314e-05,0.04750733009542513,0.10055434033500135,0.029612756264236904
15,0.8589514842182606,0.0,0.0,0.0,0.7807739914099597,0.9190151566876319,0.2828892456397662,0.5195507173110828,0.18246271853219054,0.88208192722415,0.347261817284768,0.7360103275513566,0.0,0.8924203379586868,0.9209197386848338,0.8118219272636411,0.7865364109342841,0.7774772188401001,0.1217519052428611,0.04179399305650339,0.0001349986475319319,0.13013128462016021,0.0627140974967062,0.14285714285714285
16,0.8267978944380424,1.0,1.0,0.0,0.6529170382886098,0.8769048389950299,0.0,0.0,0.0,0.0,0.6961783712117987,0.7492887262497072,0.0,0.8738807474609078,0.0,0.0,0.7429049487707609,0.7155291358333791,0.1633921084628325,0.055608299050061906,0.08499697418899937,0.22491014217493543,0.0,0.0
17,0.0,0.0,0.0,0.0,0.6825222722742582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668743960082944,0.0,0.0,0.0,0.0,0.0,0.0
18,0.7984662903580629,0.0,0.0,0.0,0.0,0.8115069514096951,0.0,0.0,0.0,0.8104592730147527,0.40677925515664815,0.7417825466215536,0.0,0.8711706622479751,0.0,0.0,0.7370239981628447,0.6914344229397329,0.11608924248350158,0.02765497131031888,0.0008824737980781132,0.24141334700251477,0.0,0.0
19,0.8691760354298964,0.0,0.0,0.0,0.0,0.0,0.4344466353233596,0.6728616630418067,0.4497657697000578,0.9151863199797581,0.49735439384423447,0.7751199066851003,0.0,0.8993575070423063,0.9373869477934776,0.8254474333563651,0.8016741470878356,0.7225090261679383,0.10832406235502368,0.0,0.001157183244076708,0.10839040000365512,0.14740701938187534,0.2222222222222222
20,0.0,1.0,0.0,0.0,0.8822564135657062,0.8702736840007824,0.3904456934869604,0.0,0.0,0.7898522982239868,0.8025333940119449,0.7759197846113527,0.0,0.8843367798006249,0.5112909100833647,0.5804477869729038,0.7435549100404154,0.8688987432420828,0.0,0.050627953388710116,0.4680756989115182,0.2570484663926603,0.0,0.0
21,0.0,0.0,0.0,0.0,0.891933672711002,0.7976593369311703,0.0,0.0,0.0,0.7648182468359347,0.32043643827830065,0.8801404271712946,0.0,0.8232898519510795,0.0,0.0,0.6734176953401189,0.8924225969894878,0.0,0.07540024100533654,0.0007046003194721903,0.40095754945542883,0.0,0.0
22,0.8255680918031917,0.0,0.0,0.0,0.785134317074202,0.5185059631892464,0.5052092977456277,0.0,0.0,0.817117956966673,0.4397406062918746,0.7360103275513566,0.0,0.8922672859043744,0.37752914977474394,0.7264899775440973,0.7514609797594132,0.7809285356780774,0.1368243291293592,0.000568916129436005,0.0011520551621079101,0.2480806388567286,0.0,0.0
23,0.0,0.0,0.0,0.0,0.7801674878202554,0.0,0.275682089228293,0.6390273604834201,0.11512115803949316,0.0,0.0,0.8327889684726275,0.0,0.0,0.7817309684152176,0.7061080554891894,0.0,0.8097906222966044,0.0,0.0,0.0,0.0,0.37502188503063905,0.07692307692307693
24,0.0,0.0,0.0,0.0,0.7715260895751632,0.0,0.2679405974605531,0.38237915742539424,0.0,0.0,0.0,0.7793079949061787,0.0,0.0,0.48438111075162965,0.6898030621431103,0.0,0.7822313995318108,0.0,0.0,0.0,0.0,0.0812656498975643,0.0
25,0.0,0.0,0.0,0.0,0.8285628333153323,0.0,0.0,0.0,0.0,0.0,0.0,0.7562454924414858,1.0,0.0,0.0,0.0,0.0,0.8176908958752636,0.0,0.0,0.0,0.0,0.0,0.0
26,0.940355955827394,0.0,0.0,0.0,0.6513769279067327,0.7018622671038641,0.7787978833538014,0.8817476140476426,0.8757646753077961,0.0,0.7088437406024675,0.7906783727188368,0.0,0.8987503561869953,0.975043028050608,0.9375610187343533,0.8160095293207149,0.746063494763858,0.2577423389023955,0.0016634299787879547,0.02705882590191525,0.08249340245394274,0.1876439023113368,0.11226851851851852
27,0.0,0.0,1.0,1.0,0.0,0.0,0.3442908127760021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30469689999924005,0.6735167065105265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.701874698896337,0.0,0.0,0.0,0.0,0.8302645786883333,0.2828892456397662,0.38237915742539424,0.23024231607898632,0.0,0.41185434031471296,0.0,0.0,0.8839833631420561,0.5636626337332115,0.537739563961543,0.6868296879193826,0.0,0.0631428919707071,0.08802873029714854,0.0024191960392697404,0.7286898101338503,0.3527667984189723,0.21428571428571427
29,0.8115294807924982,0.0,0.0,0.0,0.7868230167025885,0.9184134149163345,1.0,0.5960255961077853,0.8549201984691781,0.8209631135702325,0.5230412877756215,0.7114479181538232,0.0,0.899712195235968,0.7566968435941052,0.8763518801080133,0.7530897625635053,0.7787457868687365,0.10621804326563436,0.07690778886311546,0.004296015627228403,0.2670229397780838,0.05525429167335151,0.011901447661469933
30,0.0,0.0,0.0,0.0,0.6627471911043906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649368085287777,0.0,0.0,0.0,0.0,0.0,0.0
31,0.7819602110892585,0.0,1.0,0.0,0.0,0.8904273937844792,0.4277047907475527,0.25664820305802594,0.0,0.7831242927882693,0.8026330012674842,0.811680787406758,0.0,0.8723356045092022,0.6480515599711268,0.6182000322329135,0.7225761642522441,0.756588355183002,0.1165872182273572,0.09562090975195928,0.6905001211925346,0.32033666946101164,0.06484277443523669,0.0
32,0.8510770984181321,0.0,0.0,0.0,0.8176757337628592,0.823113430176671,0.2679405974605531,0.7451502877477313,0.23024231607898632,0.9004720989979262,0.45551877749003766,0.7360103275513566,0.0,0.8805512326240938,0.759907648775789,0.7072623778762632,0.7886055197230233,0.808080502061734,0.10340315574297164,0.01231808903133529,0.0007490697537767591,0.1061790105575847,0.7280107733743747,0.25
33,0.9999999999999999,0.0,0.0,0.0,0.8783268023441184,0.8760214314867184,0.82085118853846,1.0,1.0,0.9399864329169432,0.45488424195719906,0.8374126203818089,0.0,0.9147765046138896,0.9841674432479491,0.9235778761099669,0.8756007790998003,0.8728516073048002,0.22145154543694048,0.004751405581388478,0.00014886209222025797,0.034330120412252155,0.4516037063435495,0.15899419729206962
34,0.8370384769219689,0.0,0.0,0.0,0.5626429790896446,0.8619221798025957,0.451014887020865,0.7580288566562895,0.2673030511678673,0.8232976903218449,0.6282594414487532,0.7186054480321256,0.0,0.8789756371491723,0.7502175432241871,0.6827809339632406,0.7588465978422579,0.6763568312710467,0.14326740021296505,0.034440106267410966,0.021141787235169185,0.17990219781860547,1.0,0.05405405405405406
35,0.0,0.0,1.0,1.0,0.0,0.999962088862107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6686284060208207,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,0.8370384769219689,0.0,0.0,0.0,0.8214456280809381,0.6607246905966624,0.4344466353233596,0.9127086047352658,0.4497657697000578,0.8560630381909723,0.3814177393737129,0.7669551114355501,0.0,0.8928680695835499,0.8970248176974432,0.8158141517945805,0.7672134297679856,0.8153114301141198,0.12276811035233796,0.0024637282482927606,0.00033535063638632395,0.1870536173015967,0.7362566772601258,0.2222222222222222
37,0.0,0.0,0.0,0.0,0.9123765773998552,0.7775182620248562,0.5643762912411354,0.8488310952857278,0.6497272603752278,0.0,0.0,0.7785109226283866,0.0,0.8247124705535823,0.8279592751353131,0.7710330429545554,0.6297281736880326,0.8967548922475291,0.0,0.1317056550314268,0.0,0.9159703122713329,0.7579736164233861,0.22171945701357465
38,0.0,0.0,1.0,1.0,0.0,0.8296233254287455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5547307521531532,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.7278840610051613,0.5714440358797147,0.6084616241399288,0.0,0.0,0.7727442425074232,0.0,0.0,0.7542304734828419,0.818877506743292,0.0,0.7202946090220077,0.0,0.0,0.0,0.0,0.08203259638583879,0.03581526861451461
40,0.0,1.0,0.0,0.0,0.8232616666400463,0.0,0.0,0.0,0.0,0.7408230085207239,0.41936734569014134,0.0,0.0,0.8117207086240138,0.0,0.0,0.740414981771111,0.8066421998198483,0.0,0.0,0.0010161183812792396,0.09911865475817455,0.0,0.0
41,0.0,0.0,1.0,1.0,0.7452086788432662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165758493345522,0.7301648945714858,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,1.0,0.0,0.0,0.8381254331677088,0.7303910769633455,0.5685276587411033,0.350379306422211,0.0,1.0,0.9194142191667847,0.0,0.0,0.9169040073710802,0.7329038520482279,0.7613363040612389,0.8639397079801197,0.8212059063730948,0.0,0.0009766842361189749,0.3352502243364352,0.04385343098119331,0.03263440553048049,0.0
43,0.0,1.0,0.0,0.0,0.7345957229408075,0.0,0.275682089228293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13050696602818326,0.4218310842596521,0.6561900570644271,0.7197661860652468,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8288909550611469,0.831468499150248,0.0,0.0,0.6319404931269181,0.0,0.0,0.7559937311114014,0.0,0.0,0.0,0.5937541969793958,0.0060856976016260824,0.0,0.0
45,0.8031286354426398,0.0,1.0,0.0,0.887662241609206,0.9133809805276285,0.0,0.0,0.0,0.0,0.5862391660487581,0.8721361290591781,0.0,0.8655323606008413,0.0,0.0,0.6644600327760115,0.8873414207922569,0.4770811193765498,0.371009564293305,0.06121620025977093,0.8517036805746897,0.0,0.0
46,0.8510770984181321,0.0,1.0,0.0,0.0,0.7414346581024721,0.0,0.0,0.0,0.7812115606967216,0.7380943885876031,0.7840248964984021,0.0,0.8960743364697369,0.0,0.0,0.761596894904039,0.7308095941994827,0.17022103175414563,0.007400230578916657,0.11847918577016661,0.21695432819119653,0.0,0.0
47,0.9382930485844602,0.0,0.0,0.0,0.8646956908715902,0.8885755348388547,0.660469924266271,0.8341760910096971,0.5346061023357346,0.8802304110935156,0.7809455937747009,0.8992108127822817,0.0,0.944104410819671,0.9829017571212548,0.9041204357598638,0.8321723851203449,0.8820298399502278,0.18509594931047593,0.012364956706190004,0.06435515504404633,0.11509959382703809,0.1918620022103917,0.04316546762589928
48,0.7679216315348802,0.0,0.0,0.0,0.7668873973809365,0.8084998619805353,0.0,0.0,0.0,0.9460340466182073,0.6743198200001712,0.7825394437697308,0.0,0.8701321081718574,0.0,0.0,0.8022425593142769,0.7806179953351189,0.0214387272854233,0.007996808705044415,0.019973450446528724,0.07140731850761248,0.0,0.0
49,0.8751722842734474,1.0,1.0,0.0,0.7993459122636271,0.0,0.29596407973174493,0.409018352582331,0.0,0.9293002960910022,0.4243279381153617,0.7751199066851003,0.0,0.8933130278308817,0.5636626337332115,0.5111267127966895,0.8116376531764178,0.7997902870330057,0.0991421174427792,0.0,0.0002957461891838717,0.08290628240472508,0.5478260869565218,0.0
50,0.0,1.0,0.0,1.0,0.4666548930917717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6251539097688847,,0.0,0.0,0.0,0.0,0.0,0.0
51,0.8589514842182606,0.0,0.0,0.0,0.770129762700195,0.8741482189217821,0.3976528498984336,0.38237915742539424,0.5534282657341287,0.8305816964476083,0.6819348681241899,0.7552959624748582,0.0,0.8874549587122246,0.6162228386855937,0.5555000184652179,0.7728976071188751,0.773924143909225,0.15660060939603657,0.03090070725944784,0.038822345032043404,0.15619945273147373,0.29706677761597666,0.6136363636363636
52,0.8751722842734474,0.0,0.0,0.0,0.824097487126211,0.9162310921348712,0.8270081913825128,0.7227886867286245,0.8757646753077961,0.8558307250031962,0.3896024965457844,0.8605993201017489,0.0,0.9200312940490991,0.9137116032917706,0.8426068292485108,0.7888148085473912,0.8440250890771346,0.15107330286423487,0.038719612594486245,0.00025697594514800863,0.18325305095056652,0.17158305797536796,0.07075127644055434
53,0.7934305752371328,0.0,1.0,0.0,0.7659028179979801,0.0,0.31294118648888536,0.38237915742539424,0.41270503461117686,0.8104592730147527,0.7386665977334159,0.8035863454118392,0.0,0.8920703562248902,0.7056481489208737,0.6371861247536962,0.6988481512141249,0.7888862594239884,0.21677896207494876,0.0,0.3807152353696735,0.6532882109969861,0.13497164461247635,0.5789473684210527
54,0.8467365521067052,0.0,0.0,0.0,0.0,0.0,0.3827042017192205,0.5800658379859983,0.4383071076946356,0.8460232530204483,0.7192520803575411,0.8152206770596019,0.0,0.8949587518915051,0.9325338950376966,0.818799071144239,0.7721519314880838,0.7598879765754599,0.1307522884239372,0.0,0.07192087810238962,0.17580166251354398,0.08678569668697951,0.34210526315789475
55,0.0,0.0,0.0,0.0,0.8241466803423,0.7604024304495012,0.0,0.0,0.0,0.0,0.0,0.8284303745059763,0.0,0.8825318187804941,0.0,0.0,0.6685852610471172,0.8317108091193254,0.0,0.052049686178733685,0.0,1.0,0.0,0.0
56,0.0,0.0,1.0,1.0,0.0,0.5797695845477934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38766511000098614,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57,0.8115294807924982,1.0,1.0,0.0,0.7888402545887697,0.8646610636599783,0.5648457856691181,0.6581313982462708,0.6463718993102849,0.0,0.4121730351288627,0.7828435747266721,1.0,0.8757576507764134,0.7853015053896416,0.7398961724685054,0.7785163407269534,0.7729156646694061,0.06643535530311707,0.024779167474760146,0.00044773654215025184,0.11965315713106876,0.3059211912622041,0.21621621621621623
58,0.880646431034154,1.0,1.0,0.0,0.9056391629637062,0.7555446699743654,0.0,0.0,0.0,0.9238457108207553,0.9158392238607953,0.9200265102363332,0.0,0.8975925502852722,0.0,0.0,0.8422560621601174,0.9135485487720383,0.061465906495220476,0.001987809403864834,0.4721585107615919,0.0500090130224165,0.0,0.0
59,0.8625474905272273,1.0,1.0,0.0,0.8499726934055324,0.0,0.7270941719154683,0.8062916811744104,0.7102889111828605,0.8770739439778441,0.7986319886307264,0.8306498371709375,0.0,0.9129013960863369,0.9212765499030132,0.848489422282633,0.795005433258849,0.8499515671665093,0.1102601262808284,0.0,0.17004357936615072,0.14802190212166805,0.274923792716188,0.06742640075973409
60,0.0,0.0,0.0,0.0,0.8123877346310645,0.0,0.3772049144285748,0.0,0.0,0.0,0.0,0.8018149521746872,0.0,0.0,0.28485211765256147,0.649297090536806,0.0,0.815903562825198,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.7392320354847577,0.0,0.0,0.0,0.0,0.0,0.0,0.7234675096564441,1.0,0.0,0.0,0.0,0.0,0.7243089037709887,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.7803389122574539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764585941863847,0.0,0.0,0.0,0.0,0.0,0.0
63,0.8467365521067052,0.0,0.0,0.0,0.0,0.852751822247479,0.8750340571015197,0.7936123302568117,0.9896033194545729,0.0,0.39250838125985926,0.7114479181538232,0.0,0.8872639299668701,0.9359112448433481,0.9243761408740888,0.74687609666408,0.6631587423845564,0.20846834277883494,0.0383585052854908,0.0005840663400298018,0.25182110794394996,0.1222217599334304,0.08887865530739121
64,0.0,0.0,0.0,0.0,0.6336077740635636,0.0,0.31294118648888536,0.0,0.0,0.0,0.0,0.7265100359666753,0.0,0.0,0.5763850954086416,0.6764918472423316,0.0,0.6949099803166343,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7923804464978235,0.0,0.0,0.0,0.0,0.0,0.6935361619344214,0.0,0.0,0.0,1.0,0.0,0.0,0.0
66,0.7984662903580629,1.0,1.0,0.0,0.825682237964063,0.0,0.3587223196298301,0.5,0.34536347411847945,0.7898522982239868,0.44960268958006033,0.7795945776842271,0.0,0.8956556024189627,0.6917345279140003,0.622700341150954,0.7504109008740065,0.8208260887669114,0.09067619236365218,0.0,0.0013776168678309544,0.2651518607328351,0.3414782608695652,0.23333333333333334
67,0.8467365521067052,0.0,1.0,0.0,0.6997172420809241,0.8740678243745914,0.0,0.0,0.0,0.7712365695460276,0.8010371222745397,0.7925380973825744,0.0,0.8963887073189943,0.0,0.0,0.7626885636852668,0.7573441288476678,0.1557041020886177,0.0372704844307459,0.32096610225663813,0.21355955792023515,0.0,0.0
68,0.8779688779603576,1.0,1.0,0.0,0.7675838101466809,0.9108846468161954,0.7909338120959238,0.8289757010005105,0.6854539744462146,0.892911623075851,0.6726950784538999,0.7977909722180933,1.0,0.9217975776872714,0.8935409152267471,0.8619111769772351,0.8217498572433467,0.7677331844505585,0.0860026975446125,0.019737682573369456,0.013573754264310137,0.10227018969885632,0.2787640851562246,0.03142709943328181
69,0.8589514842182606,0.0,0.0,0.0,0.8808687232179856,0.8782781994154262,0.5213122376074668,0.4609116711509628,0.0,0.8542151055463121,0.06801105590400543,0.8635655041124785,0.0,0.9184501763891998,0.6385430818311105,0.6763373669967504,0.7803904052674475,0.8803313009456958,0.13637576579681784,0.028316970391042817,1.1118647083022938e-06,0.20941861338274464,0.15729929372124665,0.0
70,0.0,0.0,0.0,0.0,0.5296513958597857,0.0,0.0,0.0,0.0,0.0,0.0,0.6806806904942798,0.0,0.0,0.0,0.0,0.0,0.6413440861429788,0.0,0.0,0.0,0.0,0.0,0.0
71,0.8189395538908399,0.0,0.0,0.0,0.8111773762483144,0.9162201360963018,0.0,0.0,0.0,0.0,0.860344354783288,0.9961253095900442,0.0,0.9100185245583637,0.0,0.0,0.7843278049727316,0.9335697385772393,0.06713851978872588,0.042056826059692125,0.5611486802604894,0.1731728842569184,0.0,0.0
72,0.0,0.0,1.0,1.0,0.7477844218405302,0.0,0.0,0.0,0.0,0.0,0.0,0.6478297175755946,1.0,0.0,0.0,0.0,0.6142074333643033,0.7326886401577017,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,1.0,1.0,0.0,0.5878375658884011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6150050634380025,0.0,0.0,0.016625094126506024,0.0,0.0,0.0,0.0
74,0.0,0.0,1.0,1.0,0.0,0.4054915220696012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711334290331694,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75,0.9127840105130578,0.0,0.0,0.0,0.8172785830092804,0.9801128068575793,0.8246588933290784,0.7261816763152723,0.7358909842663193,0.8558307250031962,0.438506552187432,0.8089448276434306,0.0,0.906913603063062,0.885771323842394,0.8391816416699827,0.8088002033582191,0.8212530443372527,0.18994952450092178,0.05889981972565918,0.0003919436654203012,0.10557400932783716,0.18119136644034392,0.030958597538232
76,0.0,1.0,0.0,0.0,0.6961932184047267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5868957762654716,0.6821389261151974,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,1.0,0.0,0.0,0.8437554415364282,0.690104114914689,0.301934981071228,0.38237915742539424,0.4800465951038742,0.0,0.0,0.0,0.0,0.8462644662426285,0.5687183992752665,0.5048759286870319,0.8098862609773997,0.826722259823733,0.0,0.0016108513449350757,0.0,0.04448121891071977,0.4850543478260869,1.0
78,0.8691760354298964,0.0,0.0,0.0,0.953635666387053,0.8407305460169691,0.0,0.0,0.0,0.0,0.8926602149568396,0.9662321790906886,0.0,0.8961739767402443,0.0,0.0,0.8102895161329847,0.9591393020681362,0.09239981135838929,0.01026034911504609,0.5857293197792266,0.08844837473101008,0.0,0.0
79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333741576179361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.8510770984181321,1.0,0.0,0.0,0.8245933135523654,0.8965140243030872,0.41474596148080506,0.4854932313790334,0.46048463215797264,0.7449992372947928,0.4259393339044895,0.8350588747457601,0.0,0.9125816623673042,0.802258177982339,0.735266735680874,0.7636856179957401,0.8342165349105578,0.16378408195787242,0.04826957898902582,0.0007354960852993855,0.2626802222683269,0.10487661574618097,0.28846153846153844
81,0.8370384769219689,1.0,0.0,0.0,0.8628820022761982,0.0,0.3552970181936595,0.0,0.0,0.0,0.0,0.8022060285138634,0.0,0.8970829940837849,0.6779622375639441,0.6524574238444665,0.7533802376772732,0.8546758118151574,0.15847521147874505,0.0,0.0,0.2560499137355118,0.0,0.0
82,0.0,0.0,0.0,0.0,0.7799895218379056,0.0,0.3713999580554986,0.5714440358797147,0.29758387657168367,0.0,0.0,0.7756052336519784,0.0,0.0,0.7579110881676723,0.6835048947049182,0.0,0.7864336270283515,0.0,0.0,0.0,0.0,0.3022313599806494,0.14705882352941177
83,0.8625474905272273,0.0,1.0,0.0,0.7570167708573795,1.0,0.4086590553160909,0.6331205928210578,0.0,0.0,0.6717483434550858,0.7873381010824163,0.0,0.896593526605734,0.8663562390431093,0.7754725946979439,0.7635709426413702,0.7770917325903833,0.19695730013656737,0.17346786344475845,0.03911771864997729,0.21070986847999543,0.18512165935380934,0.0
84,0.0,0.0,1.0,1.0,0.7391615430628067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6099994829363101,0.7242398344038393,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,1.0,0.0,0.0,0.8797506171766658,0.0,0.0,0.0,0.805874744050627,0.7987181644218813,0.779087286167431,0.0,0.7946729918070465,0.0,0.0,0.733860533799842,0.7262071217290189,0.0,0.06805880847881281,0.5263240764431498,0.08823112794330613,0.0,0.0
